"","index","song","year","artist","genre","lyrics","sum_babiness","sum_conc"
"1392",292299,"victory-flow",2006,"chamillionaire","Hip-Hop","*talking* codenewline that's what it is the sound of revenge codenewline summer 2005 nigga whoooooo codenewline codenewline gimmick rappers can't lie forever codenewline but as long as i'm here gimmick rappers gon die together codenewline told lil' mama i love drama no one tried to tell her codenewline she shoulda left the club instead of trying to find a fella codenewline the villain's born dark storms that's my kind of weather codenewline sending gimmick niggaz to the mall to go buy umbrellas codenewline like eminem was telling them that they should die it yella codenewline some of my fans they look like cham but say i am better codenewline picture the though of that since no one spit a harder rap codenewline i told 'em that i'm jehova's lil' brother the god of rap codenewline don't play me like you a atheist face it it's more fact codenewline gimmick rappers have heart attacks when you tell 'em that god is back codenewline the problem is more than that like iraq when the gats in em codenewline you diss me you gon be done like a snack when the rats get em codenewline after the baptism the black in the black hit em codenewline no need for that gat cause fact is the raps kill em codenewline live your life like a mockery niggaz will see the prophecy codenewline stare at a flight of stairs 'fore you ever think you on top of me codenewline nigga how could you possibly think that you could be stopping me codenewline destiny couldn't stop me i move and that hoe be watching me codenewline fans are no longer crying to see jayz throw up the dynasty codenewline not big as that nigga jigga but nigga tell 'em it's time for me codenewline rap game is dying to me i'm the rapper they trying to see codenewline i could bring it back not only forceably but violently codenewline ladies and gentlemen introducing from houston codenewline the truth and i'm in the booth and your truth is a big illusion codenewline what you choosing if you're choosing to jump into the confusion codenewline you losing and end up choosing and cruise it into a bruising nigga codenewline *talking* codenewline i'm peeping out here in these streets and i see these old codenewline record labels trying to advance trying to drop old material codenewline on a nigga so instead of controversy sells we gon switch it up codenewline summer 2005 the sound of revenge codenewline codenewline then they said on the radio i ain't beefing with rappers no mo' codenewline but tell 'em to go correct it cause rappers be acting homo codenewline came in and screaming duo i'm leaving and screaming solo codenewline disrespecting the logo's a nono i'll leave you rojo codenewline hey that's red in spanish real niggaz'll never vanish codenewline we rise up and then we ride up on haters prepare to panic codenewline put ya teflon on you better go get it plant it codenewline rip off your chest piece to make niggaz remember janet codenewline ay log on the net type in the villain and search codenewline and realize why gimmick rappers is hurt cause the truth hurts codenewline and you jerks you jerks is a package of skirts codenewline put your little advance back in your purse haha codenewline that nigga say he don't like me he acting like he a wifey codenewline ain't held a pistol acting like he the type that'll snipe me codenewline you don't like me invite me you don't like me come fight me codenewline and if you can't afford the flight and you don't like me then write me codenewline i ain't concerned with any of your concerns codenewline i'm trying to stack plack on top of plack like gum germs codenewline i got enough tongue twisters to make the tongue turn codenewline make the sun burn i'm so hot i could give it sun burn codenewline so call up kay slay and ask him who is codenewline the trillest to spit it then call up dj whookid codenewline dj drama vlad green lantern and koolkid codenewline tell 'em it's time to switch they playlist up with the new kid codenewline what's his name chamillitary mayn codenewline ",975.200619177,1397.66
"1393",268165,"sing-along",2012,"christy-nockels","Hip-Hop","from babies hidden in the shadows codenewline to the cities shining bright codenewline there are captives weeping codenewline far from sight codenewline for every doorway has a story codenewline and some are holding back the cries codenewline but there is one who hears at the night codenewline great god codenewline wrap your arms around this world tonight codenewline around the world tonight codenewline and when you hear our cries codenewline sing through the night codenewline so we can join in your song codenewline and sing along yeah codenewline we'll sing along codenewline from the farthest corners of the earth codenewline still his mercy reaches codenewline even to the pain we cannot see codenewline and even through the darkness codenewline there's a promise that will keep us codenewline there is one who came to set us free codenewline great god codenewline wrap your arms around this world tonight codenewline around the world tonight codenewline and when you hear our cries codenewline sing through the night codenewline so we can join in your song codenewline and sing along yeah codenewline we'll sing along codenewline so let your song rise codenewline and fill up the earth codenewline let your hope ring out codenewline let your heart be heard codenewline so let your song rise codenewline and fill up the earth codenewline let your hope ring out codenewline let your heart be heard codenewline oh great god codenewline wrap your arms around this world tonight codenewline around the world tonight codenewline and when you hear our cries codenewline sing through the night codenewline and we will join in your song codenewline and sing along yeah codenewline we'll sing along codenewline we'll sing along codenewline we'll sing along codenewline we'll sing along codenewline we'll sing along codenewline we'll sing along codenewline we'll sing along codenewline great god codenewline wrap your arms around this world tonight codenewline around the world tonight codenewline and when you hear our cries codenewline sing through the night codenewline and we will join in your song codenewline and sing along codenewline we'll sing along codenewline great god codenewline wrap your arms around this world tonight codenewline around the world tonight codenewline and when you hear our cries codenewline sing through the night codenewline and we will join in your song codenewline and sing along codenewline we'll sing along codenewline yeah codenewline we'll sing along codenewline we'll sing along codenewline we'll sing along codenewline we'll sing along codenewline ",567.873934672,846.01
"1394",309719,"25-decembre",2016,"dosseh","Hip-Hop","bousill le peura depuis hell on earth codenewline je veux marquer l'poque comme les grands rockeurs codenewline je pense mes dfunts j'ai des crampes au cur codenewline j'ai quoi part les principes et de l'honneur codenewline porter une kippa en soutient des feujs codenewline qui souffrent moi j'y vois pas de problme codenewline c'est pas a qui va changer nos murs codenewline mais qui porte un boubou quand un ngro meurt codenewline tu captes ou t'as besoin d'un dcodeur codenewline j'viens reprsenter le bruit et l'odeur codenewline j'arrive qu' bouger le troisime doigt codenewline comme si j'tais atteins de problme psychomoteur codenewline traite la daronne et je vais te molester codenewline je suis li la rue gros j'suis connect codenewline j'ai grandi parmi des messaoudi des coulibaly et des konat codenewline rien de plus qu'un p'tit raclo d'orlans codenewline qui rvait de ppettes et de conqute codenewline mme si mon art est abstrait mes douleurs elles sont biens concrtes codenewline j'fume pas mais j'te cache pas que soirce codenewline j'm'allumerais bien un bon pet' codenewline je pense au petit imad qui a trouv la mort sur un compet codenewline fascin par la vie des grands voyous codenewline le modle de russite le plus sulfureux qui s'offre nous codenewline dans ma ville le narcotrafique c'est le seba codenewline on s'est fait seul aucun grand nous a fait la ssepa codenewline j'suis seul type de ma team qui a pas fait de shtar codenewline on ne cherche qu' s'en sortir ce ds la barre du sbah codenewline mec du dehors qui se la joue artiste ngro j'suis pas une star codenewline mec du dehors qui se la joue artiste rebeu j'suis pas une star codenewline nos darons ont fait ce qu'ils ont pu codenewline vous ne nous aimez pas a tombe bien nous non plus codenewline l'afrique espre encore rcuprer son d codenewline l'argent ne fait pas le bonheur oui mon cul codenewline j'ai plein de dfauts mais je suis un ami fidle codenewline donc ta daronne c'est la mienne codenewline j'la dpose quand j'la voir venir de lidl codenewline quand j'ai dalleque dans mon frigo codenewline j'vais chez denflo abass houssein codenewline aucune pute aussi bonne soit elle codenewline peut me sparer de mes djos je vous aime codenewline lopsa touche un veuxch' de la miff c'est dead codenewline on t'envoie faire un golf avec tes anctres codenewline dans le jardin d'eden codenewline on a pilot des charettes pilot des mercedes codenewline vu partir des mecs aux assites codenewline quand j'y pense mon frre j'suis dg' codenewline et les anges comptent les heures au dessus de ma tte codenewline j'compte mes loves j'suis pos sur le parking d'la tess codenewline j'suis avec mon frrot blaise qui me fait le rappel codenewline j'pense qu' le veesqui faut que je file l'hotel pour rejoindre ma belle codenewline ces joursci j'ai le cafard i don't know why codenewline sortons les puces de nos tlphones parlons de nos bails codenewline j'ai besoin d'un bon plan pour me refaire gros j'suis plat codenewline j'ai besoin d'une nouvelle bitch un plat d'attik tilapia codenewline j'croise un frre qui sort du cardpla codenewline tomb pour homicide involontaire lors d'une garreba codenewline j'ai l'impression que le frre perdu la tatepa codenewline j'crois qu'ils l'ont piqu puis cachetonn les tardba codenewline je pense sa mre qui a du faire le tour de france des parlus codenewline aux frres qui rentrent de perm' avec du shit coffr dans l'cavu codenewline aux expoukis qui esquivent la hagra codenewline en faisant shab les barbus codenewline aux raclos avec qui j'ai grandi aujourd'hui on se parle plus codenewline depuis que j'ai 19 piges je vis seul codenewline quand je suis submerg par les blmespro codenewline je rponds plus au phone je m'isole codenewline pas de place pour une pute qui michtonne codenewline ni pour un faux refr qui mitonne codenewline certains mon du m'ont mis le seum codenewline mais j'ai le mental de 10 hommes codenewline et j'crois qu'j'dois tenir a de mon ronda codenewline mme quand tout est grave rien est grave codenewline tant que je respire c'est que tout va bien codenewline j'suis vrai loyal humble et brave codenewline vivre sous le seuil de pauvret codenewline je sais ce que c'est je me suis jamais plaint codenewline les harclements de ces btards d'huissiers codenewline ouais j'sais ce que c'est j'en ai vcu plein codenewline mais je me suis jamais plaint codenewline car se plaindre est inadmissible codenewline se plaindre est inadmissible codenewline j'le ferais qu'avec les ouvriers codenewline qui installeront mal ma nouvelle piscine codenewline ",74.301515155,275.82
"1395",291959,"dead-presidents",2009,"chamillionaire","Hip-Hop","codenewline for the love of money codenewline codenewline codenewline presidents to represent me get money codenewline i'm out for presidents to represent me get money codenewline i'm out for presidents to represent me get money codenewline i'm out for dead fuckin presidents to represent me codenewline {i'm out for dead presidents to represent me} codenewline codenewline check it that's why i put no people under my wing codenewline welcome rain but still wonder what the thunder might bring codenewline i already did my thing i will forever be king codenewline take a look inside my pockets such a devilish thing codenewline they say that money's the root a tree's growin out of my pocket codenewline i pull a branch off it and try my best not to drop it why codenewline 'cause gold diggers watch and i like to call it boppin codenewline and i am not a simpson/simp son but rest in peace to cochran amen codenewline you're rich man they tell me this how it 'sposed to feel codenewline haters try to hinder the hustle before i close the deal fo' real codenewline but it's off with your head homie you know the drill codenewline hang your body up from a ceiling and call it overkill woo codenewline chamilli i am the alpha and omega codenewline stoppin me is like winter in denver with humid weather codenewline never ever ever your head it could get severed yeah codenewline i got these haters sick it'd be better to get better codenewline how do you possibly think you're reachin as high after me codenewline three times quicker just call me the triathlete codenewline it ain't a thing that i did that i feel i can't repeat what codenewline it ain't a thing that i did that i feel i can't repeat okay codenewline they spend their life to prove their realness to half a street codenewline already lived your entire life in a half a week codenewline destiny lookin fine so i just smack a cheek codenewline and even when i'm not even tryin another can't compete yeah codenewline codenewline i'm out for presidents to represent me get money codenewline i'm out for presidents to represent me get money codenewline i'm out for presidents to represent me get money codenewline i'm out for dead fuckin presidents to represent me codenewline {i'm out for dead presidents to represent me} codenewline codenewline before i had a million i talked a million into existence codenewline they say it pays off well thank you to my persistence you welcome codenewline look at the vehicle to see how well i lived it codenewline i keep a elbow on the rim like i was vincent carter codenewline too bad you missed it a decade already passed codenewline already got everything that they said that i couldn't have couldn't have codenewline and now i don't even want it look at it like it's trash codenewline one man's trash is another's treasure so get a bag codenewline apologies for all of the materialism codenewline but all the times that i didn't do it is when they didn't listen listen codenewline so now i sit and vision times when my wrists didn't glisten codenewline like i just want to go back but who the heck i'm kiddin woo codenewline 'cause if i did that then you would never get mad codenewline i'd be tryin to get back to where i am in this rap codenewline so i just try to get cash and be done with the riffraff codenewline and i swear a slut could never ever get half haha codenewline codenewline ",815.824433353,1107.12
"1396",287035,"one-4-the-money",2008,"bow-wow","Hip-Hop","auto moss said that its time to get money codenewline niggaz got they hands out but they aint getting nothing from me codenewline i got 2 bad hoes both of em diking codenewline see you aint think its triflin but they know that daddy like it codenewline even cassie wanna holla now shit i don't blame her codenewline game so tight even puffy know that i can take her ok hat to the back and you can check my cool bitch all white phantom same color as some cool whip codenewline i'll be on my cool shit codenewline millionaire frame shit codenewline even through my glasses i can still see you a lame bitch codenewline no we aint the same bitch codenewline gone with that fake shit codenewline if you aint talking money then you aint speaking my language codenewline time to get the guap again codenewline bow is the topic and aint nothing in the playbook thats gone be stopping him codenewline ewww better switch to a 131 im balling on these niggaz bout to tear they zone up everything i throw up any beat i touch im a murder that muddafucka torch that muddafucka codenewline it's the b to the o to the dub to the dub to the o to the dub codenewline now look at these 28 sticking out dubs codenewline aint another crew that can bang with us codenewline bet that we smoking angel dust codenewline if they said they was better than us codenewline must been high im so fly and the winter in my ears so lets pop all the time codenewline it goes one for the money two for the show three for my niggaz and i do it for the hoes go codenewline i say one for the money two for the show three for my niggaz and i do it for the hoes lets go codenewline ",446.39662886,657.3
"1397",346834,"have-some-love",2016,"childish-gambino","Hip-Hop","have a word for your brother codenewline have some time for one another codenewline really love one another codenewline it's so hard to find codenewline have a word for your brother codenewline have some time for one another codenewline really love one another codenewline it's so hard to find codenewline you got the power you got the power codenewline of every hour of every hour codenewline i come to getcha and i know where you are codenewline i come to getcha and i know where you are codenewline it's getting hot it's like a sauna codenewline then every night in arizona codenewline they come to getcha when they grope in your mind codenewline they think you creepy getting down in your mind codenewline come to getcha come to getcha codenewline it doesn't matter you making magic codenewline i got the business to make a mind codenewline i got the business to make a mind codenewline and if you feel it if you feel in your toes codenewline and you there'll be nothing like nobody knows codenewline but if you want it you better want it codenewline have a word for your brother codenewline have some time for one another codenewline really love one another codenewline it's so hard to find codenewline have a word for your brother codenewline have some time for one another codenewline really love one another codenewline it's so hard to find codenewline have a word codenewline come on baby oh codenewline darling no no no no no no no codenewline that's right baby codenewline that's right codenewline i see wherever wherever wherever you are codenewline wherever wherever wherever you are codenewline i see wherever wherever wherever you are codenewline wherever wherever wherever you are codenewline wherever wherever wherever you are codenewline wherever wherever wherever you are codenewline do no wrong now codenewline that's right baby codenewline there's a big wide world out there codenewline i need to get in codenewline we have got to bring this thing together codenewline and i hope and i pray codenewline we will find it someday codenewline we have got to really stay together codenewline so codenewline have a word for your brother codenewline have some time for one another codenewline really love one another codenewline it's so hard to find codenewline have a word for your brother codenewline have some time for one another codenewline really love one another codenewline it's so hard to find codenewline ",662.854771853,775.6
"1398",170987,"stuntin-like-my-daddy",2006,"birdman","Hip-Hop","vroom on a yamaha chromed out 11 hundred codenewline what i'm doin' gettin' money what we doin' gettin' money codenewline what they doin' hatin' on me but they neva' cross codenewline cash money still the company and bitch i'm the boss codenewline and i be stuntin like my daddy stuntin like my daddy codenewline stuntin' like my daddy i be stuntin like my daddy codenewline i'm the young stunna stuntin like my daddy codenewline stuntin' like my daddy i be stuntin like my daddy codenewline bitch i'm paid that's all i gotta say codenewline cant see my lil' nigga the money in the way codenewline and i'm i'm sittin' high a gansta ride blades codenewline if you ain't gone ride fly than you might as well hate codenewline shit i gotta eat even though i ate codenewline it ain't my birthday but i got my name on my cake codenewline believe that if ya mans wanna play codenewline i'm a fuck around and put that boy brains on the table codenewline so pick 'em up pop 'em let 'em lay codenewline where i'm from we see a fuckin' dead body everyday codenewline that's uptown throwin' stuff at 'em codenewline niggas talk about me i'm throwin' shots back at 'em codenewline bitch i'm a pipe and she like a crack attic codenewline and she saw me cookin' eggs and she though i was back at it codenewline i grab the keys hoe i gotta go codenewline i got my motorcycle jacket and my motorcycle loafs codenewline vroom on a yamaha chromed out 11 hundred codenewline what i'm doin' gettin' money what we doin' gettin' money codenewline what they doin' hatin' on me but they neva' cross codenewline cash money still the company and bitch i'm the boss codenewline and i be stuntin like my daddy stuntin like my daddy codenewline stuntin like my daddy i be stuntin like my daddy codenewline i'm the young stunna stuntin like my daddy codenewline stuntin like my daddy i be stuntin like my daddy codenewline 98's 45 paper plates codenewline 10 the whole thang big money heavy weight codenewline a hundred stacks spend 50 on a caddy 25 on the pinky codenewline bought a pound of blow and bounced back codenewline magic grills big houses on the hill codenewline got them hoes in the kitchen all cookin' pan meals codenewline holla dollar after dollar codenewline flippin chickens gettin' tickets nigga meet me after hour codenewline born stunna uptown hunter codenewline 3rd world g's nigga been about money codenewline ice birdman red monkeys codenewline white tees lots of jewels this is cash money codenewline you now we shine every summer we grind every summer codenewline and this is how we spend money codenewline you see them bentley's and them lambs' codenewline them ounces and them grams nigga we was born hustlas codenewline vroom on a yamaha chromed out 11 hundred codenewline what i'm doin gettin' money what we doin' gettin' money codenewline what they doin hatin' on me but they neva' cross codenewline cash money still the company and bitch i'm the boss codenewline and i be stuntin like my daddy stuntin like my daddy codenewline stuntin like my daddy i be stuntin like my daddy codenewline i'm the young stunna stuntin like my daddy codenewline stuntin like my daddy i be stuntin like my daddy codenewline when i was 16 i bought my first mercedes benz codenewline i must've fucked a thousand bitches and they girlfriends codenewline white leather hot new bare rims brand new pistol with the trigger like a hair pin codenewline big work we don't need scale man big papers say g'mornin' to the mail man codenewline what'cha now bout putting bricks in the spare man codenewline i can stuff a coupe like a muthafucken caravan codenewline im in my zone my is so rare man a you lookin' at the chair man codenewline how you want it show me my opponent show me my opponent codenewline im still ballin a bullet gotta get me codenewline and i've never been a pussy cause my hood never let me codenewline a made nigga got made niggas wit me codenewline i'm a motorcycle boy so i'm about to pop a wheelie codenewline vroom on a yamaha chromed out 11 hundred codenewline what i'm doin gettin' money what we doin' gettin' money codenewline what they doin hatin' on me but they neva' cross codenewline cash money still the company and bitch i'm the boss codenewline and i be stuntin like my daddy stuntin like my daddy codenewline stuntin like my daddy i be stuntin like my daddy codenewline i'm the young stunna stuntin like my daddy codenewline stuntin like my daddy i be stuntin like my daddy codenewline vroom on a yamaha chromed out 11 hundred codenewline vroom on a yamaha chromed out 11 hundred codenewline vroom vroom on a yamaha chromed out 11 hundred codenewline cash money still the company and bitch i'm the boss codenewline vroom on a yamaha chromed out 11 hundred codenewline vroom on a yamaha chromed out 11 hundred codenewline vroom vroom on a yamaha chromed out 11 hundred codenewline cash money still the company and bitch i'm the boss codenewline ",1534.689574484,1608.39
"1399",185918,"t-t",2005,"bizzy-bone","Hip-Hop","codenewline we gon' call this song trickery and treachery codenewline and man that's how these motherfuckers do codenewline man we gon' gear up these muh'fuckin soldiers man codenewline man up fuck it do what you do codenewline codenewline tell 'em that it's the trickery treachery damn they treacherous codenewline this is gettin biblical baby nobody f'in us codenewline seen a lot of faces been through so many phases codenewline give me cristal baby man up man up yeah codenewline proud of the mental methodical mind hunter codenewline another game slumber game sleep if you wanna codenewline man up from unknown places when it's simple to be in love codenewline chromosomes broke down wonder is stuck codenewline but when enough is enough and it's tough codenewline throughout the roughest where the red wolves huff and they puff codenewline hey little bizzy keep they head strong cry now can't even cuff codenewline you understand it ain't no question come up codenewline what is the purpose of the physical lust so the barricade can bust codenewline braids shaved ain't no bitches in us we don't believe in no luck codenewline but that's the word game can't even cuff codenewline ya understand it ain't no question come up ya understand codenewline codenewline that's trickery treachery damn they treacherous codenewline this is gettin biblical baby nobody f'in us codenewline seen a lot of faces and been through so many phases codenewline give me cristal baby man up ya better tell 'em codenewline that's trickery treachery damn they treacherous codenewline this is gettin biblical baby nobody f'in us codenewline seen a lot of faces and been through so many phases codenewline give me cristal baby man up codenewline codenewline back up in the saddle with my homies down in the cattle codenewline black boots my fatigues and a satchel codenewline keep my eye up on the motherfuckin twos and the sixes codenewline get the fuck in the car and put ya mind on the onetime bitches codenewline you better know who the fuck we are soldiers now codenewline fuck they try to figure me out it's my style codenewline but i was born with the jewel of a child codenewline and it better be women around i don't give a fuck if she wild codenewline ya fuckin with me i tell her quickly bitch sit down get down codenewline you know i'm known to clown around and get around codenewline that's the word praise god spirit codenewline shake your motherfuckin stick when the evil get on ya nerves ya heard codenewline codenewline that's trickery treachery damn they treacherous codenewline this is gettin biblical baby nobody f'in us codenewline seen a lot of faces and been through so many phases codenewline give me cristal baby man up codenewline codenewline wanna crawl up out ya spiritual grave if you a slave codenewline to the wicked it's the critical mystical get out the way codenewline bitch i'm gettin paid whatever they say shake the dust codenewline movin in heaven'z movie in god we trust codenewline back to the gift let's get 'em lifted right now codenewline don't get caught up in the liquid do da thang my mayne codenewline what if i told you this was spiritual not in yo' brain codenewline spread love baby break that chain codenewline pay attention to the laws wash yo' drawers by hand if you have to codenewline praise god always all day before and after codenewline then take it to the tabernacle cleanse that body codenewline learn the happiness and freedom that you felt from ya mommy codenewline heavenly father they are gigglin think this is a game codenewline let our words not be in vain and remember codenewline codenewline that was trickery treachery damn they was treacherous codenewline this is gettin biblical baby nobody f'in us codenewline seen a lot of faces and been through so many phases codenewline give me cristal baby man up ya understand codenewline that's trickery treachery damn they treacherous codenewline this is gettin biblical baby nobody f'in us codenewline seen a lot of faces and been through so many phases codenewline give me cristal baby man up ya understand codenewline codenewline uhh uhh ya understand codenewline ya understand and we represent the one codenewline yeah yeah codenewline in the name our lord and savior jesus christ yes indeed codenewline you know what it is one true god codenewline yeah uhh uhh uhh uhh uhh codenewline ",1069.233113057,1451.33
"1400",351722,"the-car-song",2007,"candy-hill","Hip-Hop","codenewline yo turn my music up up some more up some more up a little bit more codenewline codenewline hop up in my ride and lets go deepa tell me do u like it fast or slow and do u want ya seat up beside i keep it tight gotta keep it right how u like my woodgrain it's how u like it tell me it's how u like it do u like da way i drive a stick and switch those gears babe or the way i speed it up and change lanes up on the freeway u just gotta buckle up before u hit this road baby but first i gotta kno how fast does ya car go codenewline codenewline all i wanna kno is can ya car go can i shift da gears and make it go dat's how fast baby i wanna hear u go come and just let me test drive ya car baby codenewline codenewline big car turn high beams on can't see u in the dark but i hear you ooh yea let me rub on da body of da car i can feel the smooth pain so i pause like ooh yea come here let me take a ride in ya big boi phantom laid back may back bigger den titanic real fast fly past like a v2o vangwish somethin' for him real sexi way out of my language slow it down if u not a pro louiv gon so u da ropes and u kno i always got u blow by blow let me be da only show for to and mo' cause u don't trip wen i press dat gas u keep tellin' me 2 press dat gas u get up wen i press dat gas so i guess u really love it wen i ride it fast codenewline codenewline all i wanna kno is can ya car go can i shift da gears and make it go dat's how fast baby i wanna hear u go come and just let me test drive ya car baby codenewline codenewline now u got me thinkin bout da way ya body loose control and u got missin' all our missions hittin' switches so every single ride and everytime we go i gotta press da brakes my engines bout 2 blow codenewline codenewline all i wanna can ya car go can i shift da make it go dats' how fast baby let's go come and just let me test drive your car babi codenewline codenewline all i wanna kno is can ya car go can i shift da gears and make it go dat's how fast baby i wanna hear u go come and just let me test drive ya car baby codenewline codenewline hmm hmm hmm hmm hhhhmmmmm i can turn it down now codenewline ",688.317023172,949.17
"1401",151286,"music-in-my-blood",2010,"cassidy","Hip-Hop","i can feel it codenewline music be flowing through my veins codenewline oh i can feel it codenewline music be flowing through my veins codenewline the game change people they don't love me the same codenewline but music in my blood i got love for the gamex2 codenewline i've played the drugs scene thats sold drugs to drug fiends codenewline coz i love cream but music is in my blood stream codenewline im heavy'o on the radio in the club scene codenewline my fans don't understand what say no to drugs mean codenewline blood diamonds bentley love like dove cream codenewline i watch dirty money but make sure the tub clean codenewline nigga my bars off the richter codenewline is the dude that rock a lotta jews like hitler codenewline if a nigga try stop me from getting richer codenewline i spit them shots and pop niggaz like ur sister codenewline i clap it me and the ratchett a bad mixture codenewline when i hit ya your gonna need more than talinor lixor codenewline i spit the chopper doc wont be able to fix ya brother codenewline your mother and all your babies will miss ya codenewline i'm from philly i ball but no im not a sixer codenewline barry not illegal either i carry illegal heaters codenewline you not about what you said you were 'bout codenewline my lifes a movie don't get edited out codenewline and you should watch who your wife let in the house codenewline coz i aint sleep with her but i slept with her mouth codenewline im pathetic helladon contastetics in her mouth codenewline skeet skeet got onna dem teeth pregnant in her mouth codenewline niggaz complain bout the rap game codenewline cats in the game aint rapping the same raps changed codenewline they like cas we need you to come back man codenewline raps so lame you got that crack cocaine codenewline my flow flames caroesine and phutane gasoline and propane codenewline i aint playin no games codenewline back when i started to rap i aint had no change codenewline i was commited with stuck with it until the dough came codenewline thats why i got love for this music codenewline not only did i write it i produced it codenewline this exclusive codenewline music be flowing through my veins codenewline i can feel it codenewline music be flowing through my veins codenewline the game change people dont love me the same codenewline but music in my blood i got love for the game x3 codenewline music be flowing through my veins x4 codenewline ",601.758072256,830.77
"1402",20419,"sweet-black-pussy",2007,"dj-quik","Hip-Hop","aww yeah codenewline hey check it out codenewline dj quik is in the motherfuckin' house repeat 8x codenewline codenewline check it out codenewline now i be knockin' bitches like it ain't shit codenewline 'cause i'm a playa motherfucker named dj quik codenewline yo maybe it's the way i hold my dick codenewline that makes all the girlies want to ride my tip codenewline but some of these bitches try to act unfair why codenewline maybe its because my hair is longer than theirs codenewline but i don't give a fuck no i don't care codenewline because i'm like noah's ark my bitches come in pairs codenewline you see i'm 5'11 my dick is size seven codenewline and if a hooker's fine i can stretch you a nine codenewline it goes deep how deep all up in that shit codenewline i'll fuck a pussy dry 'cause i don't know how to quit codenewline i'm 19 say what so i'm a young ass man codenewline my eyes are brown and my skin is tan codenewline so pull them cottonass panties right down to ya knees codenewline if you want to take part in a properass skeez codenewline i'm more than a playa word i'm more like a pimp yeah codenewline i love black pussy but i sure won't simp codenewline i got the bitches on my jock like an airplane wing codenewline and only way for me to get 'em off i have to sing codenewline i say oooh hoe don't jock me so codenewline nevereverever want to let me go codenewline once i whip this dick on you hey check it out codenewline i say ooh hoe don't call me no mo' codenewline how in the fuck can i let you know codenewline that i'm a motherfuckin' troop aw yeah word 'em up codenewline now that ought a tell ya right then and there codenewline that i'm a true motherfucker so ya better beware codenewline 'cause when we huggin' and kissin' and ya want to get mushy codenewline girl ya best be prepared to fuck because i love black pussy codenewline i can't help it cause i love black pussy codenewline i got to have it just like a rabbit black pussy codenewline black pussy what kind codenewline codenewline yeah and i'm takin' codenewline all the money from these funky hoes that i be breakin' codenewline if you say that there's another quik then you're mistaken codenewline i am not a coward and you'll never see me shakin' codenewline never breakin' lots of money that i'm makin' codenewline if you doublecross me then i'll be your undertaker codenewline i will never befriend you because you are a steaker codenewline open up your mouth if you want some beefsteakah codenewline if you suck it long enough you'll taste a milkshakeuh codenewline lyrics i am hummin when they see me comin codenewline suckers they aww shit hold up man codenewline this the wrong motherfuckin' page and shit codenewline aww shit i need to start on the codenewline oh okay here we go codenewline black pussy always talkin bout it 'cause i love it codenewline women get grown up just as soon as they let me rub it codenewline and in a week's span my homey freakman codenewline sinks into so much pussy we should call him quiksand codenewline last hoe was done by the true motherfuckers codenewline from the penthoyouse players clique codenewline tweetey's in the cold room freaky's in the studio room codenewline i am in the livin room and hammer's in the bedroom codenewline freakin' or should i say skeezin codenewline call it livin large in 1990 because playin be the reason codenewline so many freaks we have to forward the calls codenewline and when the girlies hear the {*beeper goes off*} codenewline they pause and get hot how come codenewline i think they know what time it is codenewline they should know that's how we handle our biz gotta handle it codenewline they shouldn't trip and call playin a sin codenewline because it's in and we're all black men so we love black pussy codenewline and ya know that because we show that codenewline yeah codenewline aww yeah codenewline 'cause dj quik is the king of the underground scene codenewline yeah codenewline dj quik is in the motherfuckin' house say what codenewline dj quik is in the motherfuckin' house say what codenewline and shabby doo is in the motherfuckin' house is that right codenewline and too e caddy's in the motherfuckin' house aww yeah codenewline and playa hamm is in the motherfuckin' house say what codenewline and donzelly's in the motherfuckin' house say what codenewline and greedy gregg is in the motherfuckin' house break it down codenewline aww yeah dj quik is in here for the big 90 codenewline along with the ogpbc in the motherfuckin' house baby codenewline yo and we outta here peace codenewline ",1070.94356206,1460.3
